InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
540896,23084,RABBIT NIGHT LIGHT,48,07/14/2025 11:45,1.74,14001,United Kingdom
540896,22960,JAM MAKING SET WITH JARS,16,07/14/2025 11:45,3.63,14001,United Kingdom
540897,22423,REGENCY CAKESTAND 3 TIER,55,07/14/2025 11:58,12.88,15724,United Kingdom
540897,23084,RABBIT NIGHT LIGHT,70,07/14/2025 11:58,1.66,15724,United Kingdom
540897,22386,JUMBO BAG PINK POLKADOT,50,07/14/2025 11:58,1.78,15724,United Kingdom
540897,22960,JAM MAKING SET WITH JARS,36,07/14/2025 11:58,4.1,15724,United Kingdom
540897,84997D,CHILDRENS CUTLERY POLKADOT PINK,31,07/14/2025 11:58,4.32,15724,United Kingdom
540897,20725,LUNCH BAG RED RETROSPOT,63,07/14/2025 11:58,1.7,15724,United Kingdom
540897,22423,REGENCY CAKESTAND 3 TIER,62,07/14/2025 11:58,12.7,15724,United Kingdom
540897,22386,JUMBO BAG PINK POLKADOT,83,07/14/2025 11:58,2.06,15724,United Kingdom
540897,47566,PARTY BUNTING,40,07/14/2025 11:58,4.74,15724,United Kingdom
540897,22720,SET OF 3 CAKE TINS PANTRY DESIGN,10,07/14/2025 11:58,5.41,15724,United Kingdom
540898,23084,RABBIT NIGHT LIGHT,74,07/14/2025 12:37,1.94,12593,United Kingdom
540898,23084,RABBIT NIGHT LIGHT,61,07/14/2025 12:37,1.86,12593,United Kingdom
540898,22423,REGENCY CAKESTAND 3 TIER,22,07/14/2025 12:37,13.26,12593,United Kingdom
540898,22423,REGENCY CAKESTAND 3 TIER,45,07/14/2025 12:37,12.06,12593,United Kingdom
540898,22423,REGENCY CAKESTAND 3 TIER,57,07/14/2025 12:37,12.07,12593,United Kingdom
540898,POST,POSTAGE,51,07/14/2025 12:37,16.55,12593,United Kingdom
540898,22423,REGENCY CAKESTAND 3 TIER,45,07/14/2025 12:37,12.94,12593,United Kingdom
540898,22423,REGENCY CAKESTAND 3 TIER,98,07/14/2025 12:37,13.06,12593,United Kingdom
540899,47566,PARTY BUNTING,87,07/14/2025 14:09,5.43,12725,United Kingdom
540900,22386,JUMBO BAG PINK POLKADOT,98,07/14/2025 16:01,1.82,15976,United Kingdom
540901,22720,SET OF 3 CAKE TINS PANTRY DESIGN,87,07/14/2025 17:24,5.43,18172,United Kingdom
540902,84879,ASSORTED COLOUR BIRD ORNAMENT,9,07/14/2025 18:14,1.74,17357,Switzerland
540903,22386,JUMBO BAG PINK POLKADOT,3,07/14/2025 19:24,1.86,17429,United Kingdom
540903,22960,JAM MAKING SET WITH JARS,66,07/14/2025 19:24,3.6,17429,United Kingdom
540904,22423,REGENCY CAKESTAND 3 TIER,15,07/14/2025 20:37,13.33,17546,United Kingdom
540904,85099B,JUMBO BAG RED RETROSPOT,82,07/14/2025 20:37,1.9,17546,United Kingdom
540905,22720,SET OF 3 CAKE TINS PANTRY DESIGN,93,07/14/2025 21:53,5.35,17863,United Kingdom
540906,84879,ASSORTED COLOUR BIRD ORNAMENT,72,07/14/2025 22:25,1.73,14163,United Kingdom
540906,20725,LUNCH BAG RED RETROSPOT,99,07/14/2025 22:25,1.8,14163,United Kingdom
540906,20727,LUNCH BAG WOODLAND,9,07/14/2025 22:25,1.73,14163,United Kingdom
540906,85123A,WHITE HANGING HEART T-LIGHT HOLDER,64,07/14/2025 22:25,2.65,14163,United Kingdom
540907,84997D,CHILDRENS CUTLERY POLKADOT PINK,40,07/14/2025 23:25,3.82,16600,United Kingdom
540907,22960,JAM MAKING SET WITH JARS,6,07/14/2025 23:25,3.61,16600,United Kingdom
540908,85123A,WHITE HANGING HEART T-LIGHT HOLDER,86,07/15/2025 00:06,2.76,15441,United Kingdom
540908,20727,LUNCH BAG WOODLAND,20,07/15/2025 00:06,1.67,15441,United Kingdom
540908,POST,POSTAGE,78,07/15/2025 00:06,19.79,15441,United Kingdom
540908,22086,PAPER CHAIN KIT 50'S CHRISTMAS,90,07/15/2025 00:06,3.19,15441,United Kingdom
540908,22720,SET OF 3 CAKE TINS PANTRY DESIGN,49,07/15/2025 00:06,5.18,15441,United Kingdom
540909,22720,SET OF 3 CAKE TINS PANTRY DESIGN,61,07/15/2025 00:41,5.33,18076,United Kingdom
540909,22423,REGENCY CAKESTAND 3 TIER,80,07/15/2025 00:41,13.0,18076,United Kingdom
540909,84879,ASSORTED COLOUR BIRD ORNAMENT,68,07/15/2025 00:41,1.52,18076,United Kingdom
540909,23084,RABBIT NIGHT LIGHT,79,07/15/2025 00:41,1.85,18076,United Kingdom
540909,85123A,WHITE HANGING HEART T-LIGHT HOLDER,33,07/15/2025 00:41,2.62,18076,United Kingdom
540909,85123A,WHITE HANGING HEART T-LIGHT HOLDER,24,07/15/2025 00:41,2.48,18076,United Kingdom
540910,22960,JAM MAKING SET WITH JARS,27,07/15/2025 01:42,4.08,16977,United Kingdom
540910,85123A,WHITE HANGING HEART T-LIGHT HOLDER,70,07/15/2025 01:42,2.56,16977,United Kingdom
540911,85099B,JUMBO BAG RED RETROSPOT,92,07/15/2025 02:30,1.93,15148,United Kingdom
540911,22960,JAM MAKING SET WITH JARS,84,07/15/2025 02:30,3.95,15148,United Kingdom
540911,22720,SET OF 3 CAKE TINS PANTRY DESIGN,5,07/15/2025 02:30,4.63,15148,United Kingdom
540911,22197,POPCORN HOLDER,75,07/15/2025 02:30,0.87,15148,United Kingdom
540911,POST,POSTAGE,48,07/15/2025 02:30,16.31,15148,United Kingdom
540911,POST,POSTAGE,40,07/15/2025 02:30,16.85,15148,United Kingdom
540912,22423,REGENCY CAKESTAND 3 TIER,98,07/15/2025 03:09,12.73,17367,EIRE
540913,85123A,WHITE HANGING HEART T-LIGHT HOLDER,98,07/15/2025 04:47,2.38,13682,United Kingdom
540914,85099B,JUMBO BAG RED RETROSPOT,5,07/15/2025 04:59,2.05,16156,United Kingdom
540914,22423,REGENCY CAKESTAND 3 TIER,89,07/15/2025 04:59,12.88,16156,United Kingdom
540914,20725,LUNCH BAG RED RETROSPOT,69,07/15/2025 04:59,1.59,16156,United Kingdom
540915,20725,LUNCH BAG RED RETROSPOT,31,07/15/2025 05:36,1.78,14021,United Kingdom
540915,47566,PARTY BUNTING,24,07/15/2025 05:36,4.88,14021,United Kingdom
540915,POST,POSTAGE,63,07/15/2025 05:36,17.72,14021,United Kingdom
540915,23084,RABBIT NIGHT LIGHT,63,07/15/2025 05:36,1.85,14021,United Kingdom
540916,84879,ASSORTED COLOUR BIRD ORNAMENT,41,07/15/2025 06:37,1.63,15742,Switzerland
540916,22423,REGENCY CAKESTAND 3 TIER,84,07/15/2025 06:37,13.53,15742,Switzerland
540916,22423,REGENCY CAKESTAND 3 TIER,2,07/15/2025 06:37,13.38,15742,Switzerland
540917,47566,PARTY BUNTING,36,07/15/2025 07:42,5.3,17379,United Kingdom
540917,20727,LUNCH BAG WOODLAND,99,07/15/2025 07:42,1.77,17379,United Kingdom
540917,85123A,WHITE HANGING HEART T-LIGHT HOLDER,45,07/15/2025 07:42,2.32,17379,United Kingdom
540917,47566,PARTY BUNTING,64,07/15/2025 07:42,5.04,17379,United Kingdom
540918,84997D,CHILDRENS CUTLERY POLKADOT PINK,25,07/15/2025 07:57,4.17,13622,United Kingdom
540919,22960,JAM MAKING SET WITH JARS,71,07/15/2025 09:09,3.95,15602,United Kingdom
540919,22423,REGENCY CAKESTAND 3 TIER,66,07/15/2025 09:09,13.02,15602,United Kingdom
540919,22423,REGENCY CAKESTAND 3 TIER,14,07/15/2025 09:09,13.26,15602,United Kingdom
540919,22197,POPCORN HOLDER,83,07/15/2025 09:09,0.91,15602,United Kingdom
540919,23084,RABBIT NIGHT LIGHT,94,07/15/2025 09:09,1.66,15602,United Kingdom
540920,23084,RABBIT NIGHT LIGHT,84,07/15/2025 09:57,1.87,15485,United Kingdom
540920,85099B,JUMBO BAG RED RETROSPOT,995,07/15/2025 09:57,1.94,15485,United Kingdom
540920,22386,JUMBO BAG PINK POLKADOT,41,07/15/2025 09:57,1.81,15485,United Kingdom
540920,22086,PAPER CHAIN KIT 50'S CHRISTMAS,89,07/15/2025 09:57,3.16,15485,United Kingdom
540920,23084,RABBIT NIGHT LIGHT,80,07/15/2025 09:57,1.96,15485,United Kingdom
540920,84997D,CHILDRENS CUTLERY POLKADOT PINK,79,07/15/2025 09:57,4.48,15485,United Kingdom
540921,20725,LUNCH BAG RED RETROSPOT,24,07/15/2025 11:40,1.55,16307,Spain
540921,47566,PARTY BUNTING,92,07/15/2025 11:40,4.83,16307,Spain
540921,85123A,WHITE HANGING HEART T-LIGHT HOLDER,52,07/15/2025 11:40,2.48,16307,Spain
540922,22423,REGENCY CAKESTAND 3 TIER,76,07/15/2025 12:21,12.06,18058,United Kingdom
540922,22197,POPCORN HOLDER,35,07/15/2025 12:21,0.91,18058,United Kingdom
540923,POST,POSTAGE,37,07/15/2025 14:20,18.83,12836,United Kingdom
540924,85099B,JUMBO BAG RED RETROSPOT,64,07/15/2025 14:48,2.09,18069,United Kingdom
540924,84879,ASSORTED COLOUR BIRD ORNAMENT,2,07/15/2025 14:48,1.61,18069,United Kingdom
540924,22197,POPCORN HOLDER,141,07/15/2025 14:48,0.92,18069,United Kingdom
540924,22720,SET OF 3 CAKE TINS PANTRY DESIGN,7,07/15/2025 14:48,4.6,18069,United Kingdom
540924,22423,REGENCY CAKESTAND 3 TIER,24,07/15/2025 14:48,13.26,18069,United Kingdom
540924,20725,LUNCH BAG RED RETROSPOT,95,07/15/2025 14:48,1.72,18069,United Kingdom
540925,22960,JAM MAKING SET WITH JARS,99,07/15/2025 16:16,3.69,16775,Germany
540925,85099B,JUMBO BAG RED RETROSPOT,74,07/15/2025 16:16,1.86,16775,Germany
540925,23084,RABBIT NIGHT LIGHT,13,07/15/2025 16:16,1.67,16775,Germany
540926,22197,POPCORN HOLDER,24,07/15/2025 16:56,0.77,13161,EIRE
540926,47566,PARTY BUNTING,56,07/15/2025 16:56,4.72,13161,EIRE
540926,22197,POPCORN HOLDER,97,07/15/2025 16:56,0.82,13161,EIRE
540926,84997D,CHILDRENS CUTLERY POLKADOT PINK,3,07/15/2025 16:56,3.75,13161,EIRE
540927,POST,POSTAGE,13,07/15/2025 18:36,17.09,17254,United Kingdom
540928,22197,POPCORN HOLDER,6,07/15/2025 19:01,0.88,14675,United Kingdom
540929,85099B,JUMBO BAG RED RETROSPOT,238,07/15/2025 19:35,1.92,17165,United Kingdom
540929,22197,POPCORN HOLDER,56,07/15/2025 19:35,0.79,17165,United Kingdom
540929,85099B,JUMBO BAG RED RETROSPOT,82,07/15/2025 19:35,1.8,17165,United Kingdom
540930,20727,LUNCH BAG WOODLAND,19,07/15/2025 20:02,1.52,13942,United Kingdom
540930,20725,LUNCH BAG RED RETROSPOT,19,07/15/2025 20:02,1.58,13942,United Kingdom
540930,22197,POPCORN HOLDER,79,07/15/2025 20:02,0.92,13942,United Kingdom
540930,84879,ASSORTED COLOUR BIRD ORNAMENT,61,07/15/2025 20:02,1.62,13942,United Kingdom
540930,22720,SET OF 3 CAKE TINS PANTRY DESIGN,71,07/15/2025 20:02,4.96,13942,United Kingdom
540931,22720,SET OF 3 CAKE TINS PANTRY DESIGN,71,07/15/2025 20:24,5.37,18138,United Kingdom
540932,POST,POSTAGE,30,07/15/2025 22:05,19.61,16534,United Kingdom
540932,22720,SET OF 3 CAKE TINS PANTRY DESIGN,34,07/15/2025 22:05,5.36,16534,United Kingdom
540932,84997D,CHILDRENS CUTLERY POLKADOT PINK,80,07/15/2025 22:05,4.44,16534,United Kingdom
540932,22960,JAM MAKING SET WITH JARS,57,07/15/2025 22:05,3.83,16534,United Kingdom
540932,22197,POPCORN HOLDER,80,07/15/2025 22:05,0.86,16534,United Kingdom
540933,47566,PARTY BUNTING,44,07/15/2025 22:33,4.46,13373,Germany
540933,20725,LUNCH BAG RED RETROSPOT,90,07/15/2025 22:33,1.6,13373,Germany
540934,22960,JAM MAKING SET WITH JARS,100,07/15/2025 22:43,3.91,15065,United Kingdom
540934,23084,RABBIT NIGHT LIGHT,81,07/15/2025 22:43,1.85,15065,United Kingdom
540935,84997D,CHILDRENS CUTLERY POLKADOT PINK,11,07/16/2025 00:41,4.48,15223,United Kingdom
540935,22960,JAM MAKING SET WITH JARS,41,07/16/2025 00:41,3.47,15223,United Kingdom
540935,22197,POPCORN HOLDER,54,07/16/2025 00:41,0.85,15223,United Kingdom
540935,23084,RABBIT NIGHT LIGHT,73,07/16/2025 00:41,1.65,15223,United Kingdom
540935,84879,ASSORTED COLOUR BIRD ORNAMENT,11,07/16/2025 00:41,1.64,15223,United Kingdom
540935,22423,REGENCY CAKESTAND 3 TIER,90,07/16/2025 00:41,12.81,15223,United Kingdom
540936,47566,PARTY BUNTING,21,07/16/2025 01:16,4.57,14725,United Kingdom
540937,20727,LUNCH BAG WOODLAND,73,07/16/2025 02:20,1.49,12870,United Kingdom
540938,20727,LUNCH BAG WOODLAND,80,07/16/2025 03:53,1.57,15002,United Kingdom
540938,POST,POSTAGE,11,07/16/2025 03:53,17.12,15002,United Kingdom
540939,22423,REGENCY CAKESTAND 3 TIER,78,07/16/2025 05:12,12.65,14929,United Kingdom
540940,22960,JAM MAKING SET WITH JARS,24,07/16/2025 06:24,3.49,12347,United Kingdom
540941,POST,POSTAGE,39,07/16/2025 08:16,19.49,15381,United Kingdom
540941,20725,LUNCH BAG RED RETROSPOT,57,07/16/2025 08:16,1.7,15381,United Kingdom
540941,22386,JUMBO BAG PINK POLKADOT,81,07/16/2025 08:16,2.1,15381,United Kingdom
540941,47566,PARTY BUNTING,9,07/16/2025 08:16,5.42,15381,United Kingdom
540941,22960,JAM MAKING SET WITH JARS,37,07/16/2025 08:16,3.51,15381,United Kingdom
540942,47566,PARTY BUNTING,95,07/16/2025 09:59,5.28,15078,United Kingdom
540942,47566,PARTY BUNTING,88,07/16/2025 09:59,5.24,15078,United Kingdom
540942,20727,LUNCH BAG WOODLAND,5,07/16/2025 09:59,1.61,15078,United Kingdom
540942,22386,JUMBO BAG PINK POLKADOT,4,07/16/2025 09:59,1.88,15078,United Kingdom
540942,85123A,WHITE HANGING HEART T-LIGHT HOLDER,70,07/16/2025 09:59,2.46,15078,United Kingdom
540942,20727,LUNCH BAG WOODLAND,17,07/16/2025 09:59,1.54,15078,United Kingdom
540942,22197,POPCORN HOLDER,74,07/16/2025 09:59,0.79,15078,United Kingdom
540942,85099B,JUMBO BAG RED RETROSPOT,47,07/16/2025 09:59,2.09,15078,United Kingdom
540942,84997D,CHILDRENS CUTLERY POLKADOT PINK,20,07/16/2025 09:59,4.38,15078,United Kingdom
540943,85123A,WHITE HANGING HEART T-LIGHT HOLDER,60,07/16/2025 11:05,2.56,14023,United Kingdom
540943,22720,SET OF 3 CAKE TINS PANTRY DESIGN,11,07/16/2025 11:05,5.34,14023,United Kingdom
540944,23084,RABBIT NIGHT LIGHT,90,07/16/2025 12:18,1.88,14328,United Kingdom
540945,20727,LUNCH BAG WOODLAND,19,07/16/2025 14:14,1.5,15000,United Kingdom
540945,84997D,CHILDRENS CUTLERY POLKADOT PINK,78,07/16/2025 14:14,4.51,15000,United Kingdom
540945,23084,RABBIT NIGHT LIGHT,8,07/16/2025 14:14,1.88,15000,United Kingdom
540945,22423,REGENCY CAKESTAND 3 TIER,58,07/16/2025 14:14,13.64,15000,United Kingdom
540945,22386,JUMBO BAG PINK POLKADOT,75,07/16/2025 14:14,2.01,15000,United Kingdom
540946,23084,RABBIT NIGHT LIGHT,7,07/16/2025 16:04,1.71,14847,United Kingdom
540946,85099B,JUMBO BAG RED RETROSPOT,24,07/16/2025 16:04,1.89,14847,United Kingdom
540946,20725,LUNCH BAG RED RETROSPOT,2,07/16/2025 16:04,1.51,14847,United Kingdom
540946,84997D,CHILDRENS CUTLERY POLKADOT PINK,98,07/16/2025 16:04,4.55,14847,United Kingdom
540946,POST,POSTAGE,22,07/16/2025 16:04,16.44,14847,United Kingdom
540946,20725,LUNCH BAG RED RETROSPOT,22,07/16/2025 16:04,1.58,14847,United Kingdom
540946,85123A,WHITE HANGING HEART T-LIGHT HOLDER,95,07/16/2025 16:04,2.42,14847,United Kingdom
540947,85099B,JUMBO BAG RED RETROSPOT,4,07/16/2025 17:37,1.89,18172,United Kingdom
540948,84997D,CHILDRENS CUTLERY POLKADOT PINK,59,07/16/2025 17:58,4.21,18055,France
540949,22386,JUMBO BAG PINK POLKADOT,18,07/16/2025 19:51,1.96,15357,United Kingdom
540949,23084,RABBIT NIGHT LIGHT,19,07/16/2025 19:51,1.94,15357,United Kingdom
540949,84879,ASSORTED COLOUR BIRD ORNAMENT,53,07/16/2025 19:51,1.68,15357,United Kingdom
540949,23084,RABBIT NIGHT LIGHT,4,07/16/2025 19:51,1.94,15357,United Kingdom
540950,23084,RABBIT NIGHT LIGHT,14,07/16/2025 21:01,1.94,16337,United Kingdom
540950,23084,RABBIT NIGHT LIGHT,40,07/16/2025 21:01,1.63,16337,United Kingdom
540950,22086,PAPER CHAIN KIT 50'S CHRISTMAS,100,07/16/2025 21:01,2.85,16337,United Kingdom
540951,22720,SET OF 3 CAKE TINS PANTRY DESIGN,11,07/16/2025 22:23,4.82,15869,United Kingdom
540951,85123A,WHITE HANGING HEART T-LIGHT HOLDER,56,07/16/2025 22:23,2.31,15869,United Kingdom
540951,22423,REGENCY CAKESTAND 3 TIER,13,07/16/2025 22:23,11.65,15869,United Kingdom
540951,22086,PAPER CHAIN KIT 50'S CHRISTMAS,42,07/16/2025 22:23,2.79,15869,United Kingdom
540952,POST,POSTAGE,74,07/17/2025 00:22,19.75,17718,United Kingdom
540952,84997D,CHILDRENS CUTLERY POLKADOT PINK,39,07/17/2025 00:22,3.89,17718,United Kingdom
540952,20725,LUNCH BAG RED RETROSPOT,37,07/17/2025 00:22,1.73,17718,United Kingdom
540952,47566,PARTY BUNTING,13,07/17/2025 00:22,4.83,17718,United Kingdom
540952,22197,POPCORN HOLDER,50,07/17/2025 00:22,0.87,17718,United Kingdom
540952,20727,LUNCH BAG WOODLAND,63,07/17/2025 00:22,1.53,17718,United Kingdom
540953,22197,POPCORN HOLDER,13,07/17/2025 00:30,0.92,14882,United Kingdom
540953,20727,LUNCH BAG WOODLAND,57,07/17/2025 00:30,1.49,14882,United Kingdom
540953,POST,POSTAGE,83,07/17/2025 00:30,16.7,14882,United Kingdom
540953,22197,POPCORN HOLDER,95,07/17/2025 00:30,0.9,14882,United Kingdom
540954,22197,POPCORN HOLDER,30,07/17/2025 01:15,0.78,18060,United Kingdom
540954,23084,RABBIT NIGHT LIGHT,52,07/17/2025 01:15,1.66,18060,United Kingdom
540954,47566,PARTY BUNTING,74,07/17/2025 01:15,4.77,18060,United Kingdom
540954,20727,LUNCH BAG WOODLAND,92,07/17/2025 01:15,1.76,18060,United Kingdom
540954,20727,LUNCH BAG WOODLAND,44,07/17/2025 01:15,1.65,18060,United Kingdom
540954,POST,POSTAGE,14,07/17/2025 01:15,18.46,18060,United Kingdom
540954,22720,SET OF 3 CAKE TINS PANTRY DESIGN,38,07/17/2025 01:15,5.39,18060,United Kingdom
540955,22386,JUMBO BAG PINK POLKADOT,13,07/17/2025 02:52,2.13,13230,United Kingdom
540955,22423,REGENCY CAKESTAND 3 TIER,47,07/17/2025 02:52,13.77,13230,United Kingdom
540956,22386,JUMBO BAG PINK POLKADOT,41,07/17/2025 03:12,1.84,13795,United Kingdom
540956,22960,JAM MAKING SET WITH JARS,67,07/17/2025 03:12,4.03,13795,United Kingdom
540956,POST,POSTAGE,50,07/17/2025 03:12,16.86,13795,United Kingdom
540956,22423,REGENCY CAKESTAND 3 TIER,2,07/17/2025 03:12,13.95,13795,United Kingdom
540957,47566,PARTY BUNTING,4,07/17/2025 04:21,5.22,12785,United Kingdom
540957,20725,LUNCH BAG RED RETROSPOT,76,07/17/2025 04:21,1.77,12785,United Kingdom
540958,47566,PARTY BUNTING,40,07/17/2025 05:58,5.37,16031,United Kingdom
540958,22197,POPCORN HOLDER,52,07/17/2025 05:58,0.83,16031,United Kingdom
540959,20725,LUNCH BAG RED RETROSPOT,3,07/17/2025 07:07,1.54,13489,United Kingdom
540959,22386,JUMBO BAG PINK POLKADOT,2,07/17/2025 07:07,2.1,13489,United Kingdom
540959,23084,RABBIT NIGHT LIGHT,54,07/17/2025 07:07,1.86,13489,United Kingdom
540959,22386,JUMBO BAG PINK POLKADOT,55,07/17/2025 07:07,2.14,13489,United Kingdom
540959,47566,PARTY BUNTING,32,07/17/2025 07:07,4.69,13489,United Kingdom
540959,84879,ASSORTED COLOUR BIRD ORNAMENT,17,07/17/2025 07:07,1.75,13489,United Kingdom
540960,84997D,CHILDRENS CUTLERY POLKADOT PINK,46,07/17/2025 07:40,4.53,13891,United Kingdom
540960,22197,POPCORN HOLDER,2,07/17/2025 07:40,0.82,13891,United Kingdom
540961,22386,JUMBO BAG PINK POLKADOT,67,07/17/2025 08:08,1.82,13386,United Kingdom
540962,22423,REGENCY CAKESTAND 3 TIER,73,07/17/2025 09:20,13.01,15872,United Kingdom
540963,22720,SET OF 3 CAKE TINS PANTRY DESIGN,89,07/17/2025 10:16,5.44,14308,United Kingdom
540963,POST,POSTAGE,33,07/17/2025 10:16,16.51,14308,United Kingdom
540963,22423,REGENCY CAKESTAND 3 TIER,33,07/17/2025 10:16,13.03,14308,United Kingdom
540964,POST,POSTAGE,41,07/17/2025 11:21,16.81,17319,United Kingdom
540964,22720,SET OF 3 CAKE TINS PANTRY DESIGN,96,07/17/2025 11:21,5.21,17319,United Kingdom
540964,POST,POSTAGE,97,07/17/2025 11:21,18.98,17319,United Kingdom
540964,47566,PARTY BUNTING,56,07/17/2025 11:21,4.81,17319,United Kingdom
540964,22423,REGENCY CAKESTAND 3 TIER,37,07/17/2025 11:21,13.64,17319,United Kingdom
540964,47566,PARTY BUNTING,72,07/17/2025 11:21,4.52,17319,United Kingdom
540965,20727,LUNCH BAG WOODLAND,31,07/17/2025 12:10,1.69,16639,United Kingdom
540965,22423,REGENCY CAKESTAND 3 TIER,75,07/17/2025 12:10,11.81,16639,United Kingdom
540965,22960,JAM MAKING SET WITH JARS,92,07/17/2025 12:10,3.74,16639,United Kingdom
540965,85099B,JUMBO BAG RED RETROSPOT,7,07/17/2025 12:10,1.79,16639,United Kingdom
540966,85099B,JUMBO BAG RED RETROSPOT,34,07/17/2025 13:31,1.84,16726,United Kingdom
540966,POST,POSTAGE,74,07/17/2025 13:31,16.36,16726,United Kingdom
540966,84997D,CHILDRENS CUTLERY POLKADOT PINK,188,07/17/2025 13:31,4.48,16726,United Kingdom
540966,84879,ASSORTED COLOUR BIRD ORNAMENT,40,07/17/2025 13:31,1.71,16726,United Kingdom
540966,22386,JUMBO BAG PINK POLKADOT,100,07/17/2025 13:31,2.08,16726,United Kingdom
540967,20727,LUNCH BAG WOODLAND,77,07/17/2025 15:18,1.49,13755,United Kingdom
540968,22086,PAPER CHAIN KIT 50'S CHRISTMAS,6,07/17/2025 16:24,2.71,14257,United Kingdom
540969,85099B,JUMBO BAG RED RETROSPOT,8,07/17/2025 17:11,1.99,12850,United Kingdom
540969,22423,REGENCY CAKESTAND 3 TIER,76,07/17/2025 17:11,12.0,12850,United Kingdom
540969,85099B,JUMBO BAG RED RETROSPOT,90,07/17/2025 17:11,1.91,12850,United Kingdom
540969,84879,ASSORTED COLOUR BIRD ORNAMENT,27,07/17/2025 17:11,1.57,12850,United Kingdom
540970,23084,RABBIT NIGHT LIGHT,34,07/17/2025 18:27,1.85,14222,United Kingdom
540971,47566,PARTY BUNTING,26,07/17/2025 19:23,4.57,13754,United Kingdom
540971,22720,SET OF 3 CAKE TINS PANTRY DESIGN,92,07/17/2025 19:23,4.61,13754,United Kingdom
540971,47566,PARTY BUNTING,7,07/17/2025 19:23,5.11,13754,United Kingdom
540971,POST,POSTAGE,79,07/17/2025 19:23,18.93,13754,United Kingdom
540971,84997D,CHILDRENS CUTLERY POLKADOT PINK,14,07/17/2025 19:23,4.38,13754,United Kingdom
540972,22197,POPCORN HOLDER,4,07/17/2025 20:06,0.89,15369,United Kingdom
540972,22386,JUMBO BAG PINK POLKADOT,84,07/17/2025 20:06,2.02,15369,United Kingdom
540972,20725,LUNCH BAG RED RETROSPOT,59,07/17/2025 20:06,1.65,15369,United Kingdom
540973,20725,LUNCH BAG RED RETROSPOT,77,07/17/2025 21:42,1.55,15831,United Kingdom
540973,22960,JAM MAKING SET WITH JARS,17,07/17/2025 21:42,3.78,15831,United Kingdom
540974,22197,POPCORN HOLDER,49,07/17/2025 22:42,0.9,13060,United Kingdom
540974,22386,JUMBO BAG PINK POLKADOT,76,07/17/2025 22:42,2.07,13060,United Kingdom
540974,22423,REGENCY CAKESTAND 3 TIER,42,07/17/2025 22:42,13.65,13060,United Kingdom
540975,84997D,CHILDRENS CUTLERY POLKADOT PINK,34,07/18/2025 00:01,4.47,15310,United Kingdom
540975,POST,POSTAGE,66,07/18/2025 00:01,19.47,15310,United Kingdom
540976,47566,PARTY BUNTING,77,07/18/2025 00:25,4.61,18124,United Kingdom
540976,20725,LUNCH BAG RED RETROSPOT,86,07/18/2025 00:25,1.81,18124,United Kingdom
540976,22423,REGENCY CAKESTAND 3 TIER,19,07/18/2025 00:25,11.83,18124,United Kingdom
540976,84997D,CHILDRENS CUTLERY POLKADOT PINK,73,07/18/2025 00:25,4.36,18124,United Kingdom
540976,20727,LUNCH BAG WOODLAND,63,07/18/2025 00:25,1.65,18124,United Kingdom
540977,85123A,WHITE HANGING HEART T-LIGHT HOLDER,78,07/18/2025 01:24,2.48,17476,EIRE
540977,22386,JUMBO BAG PINK POLKADOT,83,07/18/2025 01:24,1.98,17476,EIRE
540977,22086,PAPER CHAIN KIT 50'S CHRISTMAS,75,07/18/2025 01:24,3.14,17476,EIRE
540978,85099B,JUMBO BAG RED RETROSPOT,86,07/18/2025 01:41,1.93,13393,United Kingdom
540978,84997D,CHILDRENS CUTLERY POLKADOT PINK,48,07/18/2025 01:41,4.56,13393,United Kingdom
540979,20725,LUNCH BAG RED RETROSPOT,40,07/18/2025 01:51,1.76,12993,United Kingdom
540979,POST,POSTAGE,33,07/18/2025 01:51,19.22,12993,United Kingdom
540979,47566,PARTY BUNTING,4,07/18/2025 01:51,4.9,12993,United Kingdom
540979,84879,ASSORTED COLOUR BIRD ORNAMENT,72,07/18/2025 01:51,1.82,12993,United Kingdom
540980,22960,JAM MAKING SET WITH JARS,95,07/18/2025 03:37,3.4,16171,Belgium
540980,84997D,CHILDRENS CUTLERY POLKADOT PINK,92,07/18/2025 03:37,4.49,16171,Belgium
540980,22423,REGENCY CAKESTAND 3 TIER,76,07/18/2025 03:37,13.51,16171,Belgium
540981,22720,SET OF 3 CAKE TINS PANTRY DESIGN,96,07/18/2025 04:11,4.64,15834,United Kingdom
540981,22423,REGENCY CAKESTAND 3 TIER,36,07/18/2025 04:11,11.69,15834,United Kingdom
540981,84879,ASSORTED COLOUR BIRD ORNAMENT,78,07/18/2025 04:11,1.58,15834,United Kingdom
540981,22086,PAPER CHAIN KIT 50'S CHRISTMAS,46,07/18/2025 04:11,2.72,15834,United Kingdom
540981,22960,JAM MAKING SET WITH JARS,16,07/18/2025 04:11,3.57,15834,United Kingdom
540982,22197,POPCORN HOLDER,60,07/18/2025 04:53,0.92,18001,EIRE
540982,POST,POSTAGE,68,07/18/2025 04:53,17.18,18001,EIRE
540983,84879,ASSORTED COLOUR BIRD ORNAMENT,30,07/18/2025 06:47,1.78,15183,United Kingdom
540983,22960,JAM MAKING SET WITH JARS,13,07/18/2025 06:47,3.56,15183,United Kingdom
